UTC	Local	fline_area_km2	fperim_area_km2	nfp_area_km2	fline	fperim	nfp	u_mean	v_mean	ws_mean	wd_mean	d2m	lh	lw	m1	m10	m100	sp	t2m	tp	230evt	230fbfm13	230fbfm40	240roads_23	adj	asp2020	cbd	cbh	cc	ch	elev2020	slpd2020	mean_rh	vpd
2021-09-12 13:30:00	2021-09-12 05:30:00																																	
2021-09-12 14:00:00	2021-09-12 06:00:00							-1.519174	2.064021	2.562825	143.645950	8.950189	46.495728	70.497276	10.772043	10.157586	8.614571	84552.445312	12.299554	0.000000													79.985697	0.286307
2021-09-12 14:30:00	2021-09-12 06:30:00																																	
2021-09-12 15:00:00	2021-09-12 07:00:00							-0.724387	1.693256	1.841698	156.838417	10.308405	46.495728	70.497276	10.218278	10.113070	8.624852	84582.945312	14.843805	0.000000													74.251735	0.434701
2021-09-12 15:30:00	2021-09-12 07:30:00																																	
2021-09-12 16:00:00	2021-09-12 08:00:00							0.498276	2.822541	2.866185	190.011536	8.027216	46.495728	70.497276	9.151276	9.929908	8.619558	84573.101562	20.122034	0.000000													45.617880	1.281245
2021-09-12 16:30:00	2021-09-12 08:30:00																																	
2021-09-12 17:00:00	2021-09-12 09:00:00							2.032865	4.263615	4.723447	205.491524	6.101465	46.495728	70.497276	7.723600	9.601831	8.596803	84591.625000	22.438287	0.000000													34.680029	1.773693
2021-09-12 17:30:00	2021-09-12 09:30:00																																	
2021-09-12 18:00:00	2021-09-12 10:00:00							2.660108	4.226781	4.994182	212.184097	3.716608	46.495728	70.497276	6.402079	9.193654	8.562369	84618.132812	24.052454	0.000000													26.631974	2.196143
2021-09-12 18:30:00	2021-09-12 10:30:00																																	
2021-09-12 19:00:00	2021-09-12 11:00:00							4.448903	4.683530	6.459736	223.528301	2.436823	46.495728	70.497276	5.415092	8.763426	8.521884	84598.296875	25.017206	0.000000													22.958117	2.443018
2021-09-12 19:30:00	2021-09-12 11:30:00																																	
2021-09-12 20:00:00	2021-09-12 12:00:00							4.714752	3.406544	5.816651	234.150803	1.943170	46.495728	70.497276	4.925135	8.372680	8.481865	84586.867188	25.640192	0.000000													21.357082	2.587826
2021-09-12 20:30:00	2021-09-12 12:30:00																																	
2021-09-12 21:00:00	2021-09-12 13:00:00							5.755795	3.548772	6.761876	238.343834	1.833643	46.495728	70.497276	4.797303	8.038363	8.444532	84565.085938	25.851007	0.000000													20.927236	2.634663
2021-09-12 21:30:00	2021-09-12 13:30:00	0.000000	983.700000	0.000000	0.000000	10930.000000	0.000000																											
2021-09-12 22:00:00	2021-09-12 14:00:00							5.296442	2.651474	5.923057	243.406805	1.928217	46.495728	70.497276	4.734113	7.734359	8.407579	84571.757812	25.712915	0.000000													21.242484	2.602789
2021-09-12 22:30:00	2021-09-12 14:30:00																																	
2021-09-12 23:00:00	2021-09-12 15:00:00							5.796910	2.349539	6.254958	247.936852	1.997125	46.495728	70.497276	4.697078	7.456816	8.370882	84538.945312	25.187006	0.000000													22.024489	2.497739
2021-09-12 23:30:00	2021-09-12 15:30:00																																	
2021-09-13 00:00:00	2021-09-12 16:00:00							5.743220	1.610542	5.964765	254.335182	2.065851	45.580872	69.915100	4.825342	7.230835	8.337419	84531.078125	24.347314	0.000000													23.270294	2.337717
2021-09-13 00:30:00	2021-09-12 16:30:00																																	
2021-09-13 01:00:00	2021-09-12 17:00:00							4.357839	0.666711	4.408545	261.301696	2.394434	45.580872	69.915100	5.080548	7.059753	8.308025	84528.039062	23.098871	0.000000													25.680743	2.100472
2021-09-13 01:30:00	2021-09-12 17:30:00																																	
2021-09-13 02:00:00	2021-09-12 18:00:00							2.796615	-0.164823	2.801468	273.372916	3.510767	45.580872	69.915100	5.530815	6.962376	8.285238	84540.914062	21.208185	0.000000													31.190269	1.733308
2021-09-13 02:30:00	2021-09-12 18:30:00																																	
2021-09-13 03:00:00	2021-09-12 19:00:00							1.885529	-0.009579	1.885553	270.291089	4.695917	45.580872	69.915100	6.176189	6.949669	8.270907	84532.203125	19.834528	0.000000													36.897414	1.460469
2021-09-13 03:30:00	2021-09-12 19:30:00																																	
2021-09-13 04:00:00	2021-09-12 20:00:00							-0.111806	-0.191763	0.221977	30.244080	5.610712	45.580872	69.915100	6.662221	6.967600	8.259913	84541.226562	18.231378	0.000000													43.462931	1.184004
2021-09-13 04:30:00	2021-09-12 20:30:00																																	
2021-09-13 05:00:00	2021-09-12 21:00:00							-0.497296	0.195783	0.534448	111.489334	5.366327	45.580872	69.915100	7.030721	7.006567	8.251485	84551.585938	16.332361	0.000000													48.182586	0.962378
2021-09-13 05:30:00	2021-09-12 21:30:00																																	
2021-09-13 06:00:00	2021-09-12 22:00:00							-0.954993	0.173615	0.970646	100.303696	5.804132	45.580872	69.915100	7.121746	7.025184	8.241314	84557.164062	14.798303	0.000000													54.802446	0.760823
2021-09-13 06:30:00	2021-09-12 22:30:00																																	
2021-09-13 07:00:00	2021-09-12 23:00:00							-0.998447	1.563393	1.855018	147.436035	6.402948	45.580872	69.915100	7.065579	7.023759	8.229251	84519.289062	14.005212	0.000852													60.127037	0.637627
2021-09-13 07:30:00	2021-09-12 23:30:00																																	
2021-09-13 08:00:00	2021-09-13 00:00:00							-0.957998	1.477203	1.760650	147.035713	6.745233	45.580872	69.915100	6.985498	7.013076	8.216288	84500.445312	13.164484	0.000852													65.025819	0.529496
2021-09-13 08:30:00	2021-09-13 00:30:00																																	
2021-09-13 09:00:00	2021-09-13 01:00:00							-0.999130	1.224273	1.580223	140.782104	7.006830	45.580872	69.915100	6.846761	6.985535	8.201518	84499.304688	12.500665	0.000852													69.147819	0.447216
2021-09-13 09:30:00	2021-09-13 01:30:00	1.440000	984.420000	1.350000	16.000000	10938.000000	15.000000																											
2021-09-13 10:00:00	2021-09-13 02:00:00							-0.939070	1.306165	1.608701	144.285706	7.148553	45.580872	69.915100	6.670109	6.941111	8.184792	84467.937500	11.943994	0.000852													72.429467	0.385269
2021-09-13 10:30:00	2021-09-13 02:30:00																																	
2021-09-13 11:00:00	2021-09-13 03:00:00							-1.014420	1.574189	1.872730	147.201950	7.182611	45.580872	69.915100	6.600553	6.904087	8.168596	84459.687500	11.561792	0.001720													74.455447	0.348057
2021-09-13 11:30:00	2021-09-13 03:30:00																																	
2021-09-13 12:00:00	2021-09-13 04:00:00							-1.163095	0.820156	1.423182	125.189590	7.138544	45.580872	69.915100	6.394969	6.839563	8.149215	84441.851562	11.227106	0.001716													75.895365	0.321234
2021-09-13 12:30:00	2021-09-13 04:30:00																																	
2021-09-13 13:00:00	2021-09-13 05:00:00							-0.776046	1.240694	1.463410	147.974304	7.050592	45.580872	69.915100	6.359172	6.792963	8.131336	84428.554688	10.866449	0.002143													77.268426	0.295762
2021-09-13 13:30:00	2021-09-13 05:30:00																																	
2021-09-13 14:00:00	2021-09-13 06:00:00							-1.063956	0.800346	1.331374	126.951797	6.877405	45.580872	69.915100	6.447429	6.769738	8.115710	84451.757812	10.603967	0.002143													77.701508	0.285098
2021-09-13 14:30:00	2021-09-13 06:30:00																																	
2021-09-13 15:00:00	2021-09-13 07:00:00							-1.666710	0.464071	1.730111	105.559097	7.791742	45.580872	69.915100	6.234728	6.702235	8.095208	84458.031250	13.266931	0.002143													69.393757	0.466477
2021-09-13 15:30:00	2021-09-13 07:30:00																																	
2021-09-13 16:00:00	2021-09-13 08:00:00							-1.077458	0.302762	1.119187	105.695190	3.948907	45.580872	69.915100	5.776201	6.577237	8.068009	84441.773438	19.940546	0.002141													34.783228	1.519348
2021-09-13 16:30:00	2021-09-13 08:30:00																																	
2021-09-13 17:00:00	2021-09-13 09:00:00							1.011107	0.875092	1.337208	229.124496	-2.450934	45.580872	69.915100	5.123175	6.387011	8.032777	84444.414062	23.024500	0.002149													18.128497	2.303539
2021-09-13 17:30:00	2021-09-13 09:30:00																																	
2021-09-13 18:00:00	2021-09-13 10:00:00							1.700707	1.668946	2.382810	225.540043	-3.055670	45.580872	69.915100	4.522707	6.164494	7.992524	84445.789062	24.694604	0.002142													15.675244	2.623012
2021-09-13 18:30:00	2021-09-13 10:30:00																																	
2021-09-13 19:00:00	2021-09-13 11:00:00							3.030102	1.498315	3.380306	243.688677	-3.867926	45.580872	69.915100	4.082327	5.936761	7.949921	84433.164062	25.626886	0.002146													13.953660	2.829211
2021-09-13 19:30:00	2021-09-13 11:30:00																																	
2021-09-13 20:00:00	2021-09-13 12:00:00							4.296050	2.206007	4.829339	242.819653	-3.045721	45.580872	69.915100	3.886930	5.734067	7.908221	84396.851562	26.331110	0.002146													14.235315	2.939840
2021-09-13 20:30:00	2021-09-13 12:30:00																																	
2021-09-13 21:00:00	2021-09-13 13:00:00							5.344372	1.325514	5.506297	256.070548	-2.162939	45.580872	69.915100	3.763781	5.545076	7.866431	84385.335938	26.675836	0.002136													14.896195	2.977011
2021-09-13 21:30:00	2021-09-13 13:30:00	0.000000	984.600000	0.180000	0.000000	10940.000000	2.000000																											
2021-09-13 22:00:00	2021-09-13 14:00:00							5.072362	1.857468	5.401763	249.887577	-1.251440	45.580872	69.915100	3.791493	5.389269	7.826798	84384.523438	26.606836	0.002152													15.998040	2.926564
2021-09-13 22:30:00	2021-09-13 14:30:00																																	
2021-09-13 23:00:00	2021-09-13 15:00:00							4.578644	1.070809	4.702192	256.836801	-0.478125	45.580872	69.915100	3.854877	5.256471	7.788525	84347.945312	26.183466	0.002152													17.358990	2.808198
2021-09-13 23:30:00	2021-09-13 15:30:00																																	
2021-09-14 00:00:00	2021-09-13 16:00:00							4.067188	1.067902	4.205049	255.288197	0.223138	44.141361	68.999046	3.997637	5.155715	7.752801	84352.195312	25.468774	0.002152													19.058351	2.636524
2021-09-14 00:30:00	2021-09-13 16:30:00																																	
2021-09-14 01:00:00	2021-09-13 17:00:00							3.808277	0.410446	3.830331	263.848565	1.096063	44.141361	68.999046	4.273343	5.100948	7.721429	84344.570312	24.187585	0.000000													21.913388	2.356404
2021-09-14 01:30:00	2021-09-13 17:30:00																																	
2021-09-14 02:00:00	2021-09-13 18:00:00							2.271857	-0.336138	2.296589	278.416262	2.722314	44.141361	68.999046	4.832942	5.127277	7.698623	84358.726562	22.113489	0.000000													27.907020	1.919314
2021-09-14 02:30:00	2021-09-13 18:30:00																																	
2021-09-14 03:00:00	2021-09-13 19:00:00							0.727265	-0.237386	0.765027	288.077137	8.719751	44.141361	68.999046	5.679936	5.253639	7.687150	84374.085938	20.130548	0.000000													47.789065	1.230739
2021-09-14 03:30:00	2021-09-13 19:30:00																																	
2021-09-14 04:00:00	2021-09-13 20:00:00							-0.551547	-0.610203	0.822528	42.109665	5.230524	44.141361	68.999046	6.397861	5.421753	7.681556	84393.617188	19.227991	0.000000													39.771651	1.342396
2021-09-14 04:30:00	2021-09-13 20:30:00																																	
2021-09-14 05:00:00	2021-09-13 21:00:00							-1.547677	-0.848078	1.764805	61.278656	4.952570	44.141361	68.999046	6.835525	5.588900	7.677557	84440.773438	17.487482	0.000000													43.506004	1.128980
2021-09-14 05:30:00	2021-09-13 21:30:00																																	
2021-09-14 06:00:00	2021-09-13 22:00:00							-2.912635	-0.968814	3.069535	71.601593	5.404352	44.141361	68.999046	6.974372	5.726512	7.672031	84453.343750	15.996637	0.000000													49.356010	0.920655
2021-09-14 06:30:00	2021-09-13 22:30:00																																	
2021-09-14 07:00:00	2021-09-13 23:00:00							-2.717737	-0.381390	2.744368	82.011627	6.432245	44.141361	68.999046	7.015999	5.846682	7.666014	84434.867188	15.080835	0.000000													56.203542	0.750777
2021-09-14 07:30:00	2021-09-13 23:30:00																																	
2021-09-14 08:00:00	2021-09-14 00:00:00							-2.509166	-0.695230	2.603701	74.513199	6.743616	44.141361	68.999046	7.063655	5.960849	7.660583	84419.406250	14.318781	0.000000													60.316844	0.647620
2021-09-14 08:30:00	2021-09-14 00:30:00																																	
2021-09-14 09:00:00	2021-09-14 01:00:00							-2.951589	-0.572601	3.006618	79.021118	6.841333	44.141361	68.999046	6.984560	6.046126	7.653189	84433.257812	13.706476	0.000860													63.184797	0.577413
2021-09-14 09:30:00	2021-09-14 01:30:00	1.080000	984.870000	2.520000	12.000000	10943.000000	28.000000																											
2021-09-14 10:00:00	2021-09-14 02:00:00							-3.662661	-0.025072	3.662746	89.607788	6.580286	44.141361	68.999046	6.877169	6.111454	7.644537	84417.210938	13.312799	0.000860													63.671902	0.555345
2021-09-14 10:30:00	2021-09-14 02:30:00																																	
2021-09-14 11:00:00	2021-09-14 03:00:00							-3.844939	-0.005934	3.844943	89.911560	6.056543	44.141361	68.999046	6.767014	6.160692	7.634865	84393.054688	13.160272	0.000852													62.024960	0.574770
2021-09-14 11:30:00	2021-09-14 03:30:00																																	
2021-09-14 12:00:00	2021-09-14 04:00:00							-4.222471	0.695297	4.279334	99.350754	5.481500	44.141361	68.999046	6.732863	6.209263	7.625699	84402.976562	13.026361	0.000852													60.123631	0.598287
2021-09-14 12:30:00	2021-09-14 04:30:00																																	
2021-09-14 13:00:00	2021-09-14 05:00:00							-3.945203	0.479716	3.974261	96.932831	4.951013	44.141361	68.999046	6.658196	6.243050	7.615493	84394.867188	12.913934	0.000852													58.369562	0.620027
2021-09-14 13:30:00	2021-09-14 05:30:00																																	
2021-09-14 14:00:00	2021-09-14 06:00:00							-3.534075	-0.052839	3.534470	89.143402	4.527277	44.141361	68.999046	6.710525	6.289977	7.607143	84419.625000	12.818384	0.000852													57.020396	0.636128
2021-09-14 14:30:00	2021-09-14 06:30:00																																	
2021-09-14 15:00:00	2021-09-14 07:00:00							-3.655134	0.653337	3.713065	100.134308	5.262598	44.141361	68.999046	6.553988	6.299679	7.595298	84441.382812	14.994470	0.000852													52.115342	0.816309
2021-09-14 15:30:00	2021-09-14 07:30:00																																	
2021-09-14 16:00:00	2021-09-14 08:00:00							-2.716366	0.391891	2.744489	98.209442	5.072260	44.141361	68.999046	5.978988	6.218813	7.573838	84421.437500	20.930872	0.000852													35.402109	1.599744
2021-09-14 16:30:00	2021-09-14 08:30:00																																	
2021-09-14 17:00:00	2021-09-14 09:00:00							-1.794598	0.925753	2.019307	117.287201	0.160394	44.141361	68.999046	5.297290	6.074075	7.544870	84451.867188	24.329736	0.000852													20.304572	2.425519
2021-09-14 17:30:00	2021-09-14 09:30:00																																	
2021-09-14 18:00:00	2021-09-14 10:00:00							0.422676	0.691202	0.810194	211.446152	-0.015112	44.141361	68.999046	4.762182	5.907329	7.512380	84472.179688	26.076166	0.000852													18.069294	2.766476
2021-09-14 18:30:00	2021-09-14 10:30:00																																	
2021-09-14 19:00:00	2021-09-14 11:00:00							2.073590	0.934154	2.274296	245.748392	0.042169	44.141361	68.999046	4.475422	5.752170	7.479832	84503.914062	26.659052	0.000852													17.531894	2.881966
2021-09-14 19:30:00	2021-09-14 11:30:00																																	
2021-09-14 20:00:00	2021-09-14 12:00:00							2.986556	0.476240	3.024288	260.939829	0.603998	44.141361	68.999046	4.427312	5.628222	7.449470	84465.171875	27.321710	0.000852													17.565200	2.995011
2021-09-14 20:30:00	2021-09-14 12:30:00																																	
2021-09-14 21:00:00	2021-09-14 13:00:00							3.468014	1.240158	3.683085	250.323006	1.269403	44.141361	68.999046	4.401151	5.515082	7.419363	84455.421875	27.646509	0.000852													18.083150	3.033237
2021-09-14 21:30:00	2021-09-14 13:30:00	0.000000	984.870000	0.180000	0.000000	10943.000000	2.000000																											
2021-09-14 22:00:00	2021-09-14 14:00:00							4.153896	0.537754	4.188560	262.623643	1.892236	44.141361	68.999046	4.376394	5.410050	7.389323	84432.875000	27.558893	0.000852													19.007383	2.983708
